"ID","Run","anxious","peppy","peeved","happy","tired","relaxed","sad","calm","exhausted","irritated"
"sub-DA08AN22","1",1,1,1,4,4,5,1,5,3,1
"sub-DA08AN22","4",1,4,1,3,2,5,1,5,2,1
"sub-DA08AN22","5",1,2,1,4,2,4,1,4,2,1
"sub-DA08AN22","6",1,2,1,4,4,5,1,5,4,1
"sub-DA08AN22","9",1,2,1,3,4,5,2,4,3,1
"sub-DADARE11","1",1,6,2,6,1,4,1,4,1,1
"sub-DADARE11","4",1,6,1,6,3,4,2,4,2,1
"sub-DADARE11","5",1,6,1,6,4,4,1,4,4,1
"sub-DADARE11","6",2,4,1,5,5,5,1,5,6,1
"sub-DADARE11","9",1,6,1,6,4,3,1,4,5,1
"sub-DE04LD04","1",1,3,2,4,4,5,2,5,2,2
"sub-DE04LD04","4",1,4,3,4,3,3,2,3,3,3
"sub-DE04LD04","5",1,3,1,4,2,5,2,4,3,2
"sub-DE04LD04","6",1,3,1,4,3,4,1,4,3,1
"sub-DE04LD04","9",1,4,1,4,2,3,2,3,3,2
"sub-DE05LI03","1",1,4,2,4,4,5,2,4,4,2
"sub-DE05LI03","4",1,3,2,4,2,4,2,2,2,2
"sub-DE05LI03","5",1,4,2,4,2,5,2,6,4,2
"sub-DE05LI03","6",1,3,1,4,3,4,1,5,4,2
"sub-DE05LI03","9",1,2,1,3,3,5,1,4,4,2
"sub-DE06EM24","1",2,4,1,1,1,5,2,2,1,1
"sub-DE06EM24","4",1,1,3,1,1,7,1,7,1,2
"sub-DE06EM24","5",1,2,1,2,1,7,1,7,1,1
"sub-DE06EM24","6",1,3,1,3,1,7,1,7,1,1
"sub-DE06EM24","9",1,3,1,3,1,7,1,7,1,1
"sub-DE09NS24","1",1,3,3,4,3,7,3,7,2,3
"sub-DE09NS24","4",1,2,3,5,3,5,2,6,3,4
"sub-DE09NS24","5",1,4,5,3,4,3,6,5,5,5
"sub-DE09NS24","6",1,5,3,5,4,6,4,6,4,2
"sub-DE09NS24","9",1,4,3,5,4,5,4,5,4,3
"sub-DI05ID08","1",1,4,1,5,3,5,1,6,1,1
"sub-DI05ID08","4",1,4,2,5,2,6,1,6,1,1
"sub-DI05ID08","5",1,4,1,5,2,5,1,6,1,1
"sub-DI05ID08","6",1,4,1,5,2,6,1,6,2,1
"sub-DI05ID08","9",1,4,1,5,2,6,1,6,2,1
"sub-DICLRA12","1",1,2,1,4,4,6,1,5,2,1
"sub-DICLRA12","4",1,2,3,3,2,3,1,3,4,2
"sub-DICLRA12","5",1,2,1,4,1,4,2,5,3,1
"sub-DICLRA12","6",1,1,1,4,3,4,1,5,3,1
"sub-DICLRA12","9",1,3,1,3,2,4,1,4,3,1
"sub-DS08NK08","1",1,7,1,7,2,6,1,7,1,1
"sub-DS08NK08","4",1,7,1,7,1,7,1,5,1,1
"sub-DS08NK08","5",1,7,1,7,1,7,1,7,1,1
"sub-DS08NK08","6",1,3,1,6,5,5,1,3,5,1
"sub-DS08NK08","9",1,5,1,5,5,5,1,4,5,3
"sub-DT04NS20","1",1,3,2,5,4,5,2,5,2,1
"sub-DT04NS20","4",1,3,2,5,4,5,2,6,2,1
"sub-DT04NS20","5",1,3,2,5,3,5,2,5,2,1
"sub-DT04NS20","6",1,3,2,5,3,5,2,6,2,1
"sub-DT04NS20","9",1,4,1,5,3,5,2,5,2,1
"sub-DT05AH09","1",1,4,1,5,2,6,1,5,1,1
"sub-DT05AH09","4",1,4,2,5,5,5,3,5,4,2
"sub-DT05AH09","5",1,2,1,4,7,7,1,7,7,2
"sub-DT05AH09","6",1,1,2,3,5,4,5,6,4,4
"sub-DT05AH09","9",1,5,1,5,5,5,1,5,4,1
"sub-DT05EN16","1",1,3,2,5,4,5,3,5,2,2
"sub-DT05EN16","4",1,3,5,3,4,4,4,4,2,5
"sub-DT05EN16","5",1,2,2,4,4,5,2,6,2,2
"sub-DT05EN16","6",1,3,1,3,4,6,2,5,3,2
"sub-DT05EN16","9",1,3,1,5,4,5,3,6,3,1
"sub-DT05ER18","1",1,2,1,4,2,6,1,6,2,1
"sub-DT05ER18","4",1,1,1,3,7,6,1,7,6,1
"sub-DT05ER18","5",1,1,1,4,4,7,1,6,4,1
"sub-DT05ER18","6",1,1,1,3,5,7,1,6,4,1
"sub-DT05ER18","9",1,1,1,3,5,6,1,6,4,1
"sub-DT05EV26","1",1,3,1,4,2,6,1,5,2,1
"sub-DT05EV26","4",1,6,1,7,1,6,1,3,1,1
"sub-DT05EV26","5",1,4,1,5,1,6,1,5,2,1
"sub-DT05EV26","6",1,3,1,4,2,6,1,7,2,1
"sub-DT05EV26","9",1,3,1,6,1,6,1,5,2,1
"sub-DT06AI20","1",1,4,1,5,3,6,2,5,2,1
"sub-DT06AI20","4",1,4,1,6,4,6,1,6,2,1
"sub-DT06AI20","5",1,5,1,4,4,5,1,6,2,1
"sub-DT06AI20","6",1,4,1,5,3,6,2,6,3,1
"sub-DT06AI20","9",1,5,1,5,4,6,1,5,4,1
"sub-DT06ER20","1",1,3,1,6,3,7,1,6,2,1
"sub-DT06ER20","4",1,3,3,6,3,6,2,6,3,1
"sub-DT06ER20","5",1,2,1,6,4,6,1,7,3,1
"sub-DT06ER20","6",1,2,2,6,4,6,1,6,4,1
"sub-DT06ER20","9",1,3,1,7,3,6,1,6,3,1
"sub-DT07ES22","1",2,5,1,5,3,6,2,6,1,1
"sub-DT07ES22","4",1,5,1,5,2,6,1,6,2,1
"sub-DT07ES22","5",1,6,1,6,2,6,1,6,1,1
"sub-DT07ES22","6",1,4,3,4,2,4,3,5,2,3
"sub-DT07ES22","9",1,5,1,5,3,5,1,5,2,1
"sub-DT09EN16","1",4,2,3,3,5,3,3,4,5,4
"sub-DT09EN16","4",1,2,2,2,5,4,1,2,5,2
"sub-DT09EN16","5",1,1,1,2,5,5,1,4,4,2
"sub-DT09EN16","6",1,1,1,1,5,4,1,5,5,1
"sub-DT09EN16","9",1,1,1,1,5,3,1,4,5,2
"sub-DT10LF16","1",1,4,1,4,4,5,3,5,4,2
"sub-DT10LF16","4",1,1,1,1,5,5,1,5,4,2
"sub-DT10LF16","5",1,3,1,3,4,6,1,6,4,1
"sub-DT10LF16","6",1,1,1,1,5,7,1,7,5,3
"sub-DT10LF16","9",1,1,4,1,6,5,1,5,5,4
"sub-DTINTZ10","1",2,4,1,5,4,5,1,5,2,1
"sub-DTINTZ10","4",1,5,1,6,3,5,2,5,2,1
"sub-DTINTZ10","5",1,4,1,5,3,5,1,5,3,1
"sub-DTINTZ10","6",1,4,1,5,3,5,2,5,3,1
"sub-DTINTZ10","9",2,3,2,4,3,2,3,4,4,2
"sub-EA06AN13","1",1,1,1,4,4,3,1,4,4,2
"sub-EA06AN13","4",1,1,2,1,5,4,2,5,5,2
"sub-EA06AN13","5",1,1,1,4,4,4,1,5,4,1
"sub-EA06AN13","6",1,1,1,3,5,4,1,4,6,2
"sub-EA06AN13","9",1,1,2,3,6,4,4,4,5,2
"sub-EA06ER02","1",1,4,1,4,3,4,1,4,2,1
"sub-EA06ER02","4",1,3,3,3,3,4,4,5,3,3
"sub-EA06ER02","5",1,3,1,4,4,5,1,4,3,1
"sub-EA06ER02","6",1,3,1,3,3,3,1,4,4,1
"sub-EA06ER02","9",1,3,2,4,4,4,1,4,5,2
"sub-EA08AS23","1",1,2,2,2,3,5,4,5,4,2
"sub-EA08AS23","4",2,1,2,2,3,4,4,4,2,2
"sub-EA08AS23","5",2,1,2,2,3,4,4,4,2,2
"sub-EA08AS23","6",2,1,2,2,3,4,4,4,3,2
"sub-EA08AS23","9",2,1,2,2,2,4,4,4,3,2
"sub-EB08IN08","1",1,4,1,5,3,5,2,6,2,1
"sub-EB08IN08","4",1,3,1,4,4,4,1,3,5,1
"sub-EB08IN08","5",1,4,1,4,4,3,1,5,4,1
"sub-EB08IN08","6",1,6,1,4,3,5,1,5,2,1
"sub-EB08IN08","9",1,5,1,4,2,5,1,5,2,1
"sub-EE05RD18","1",1,4,1,4,3,5,1,6,3,2
"sub-EE05RD18","4",1,3,3,4,4,5,3,5,5,2
"sub-EE05RD18","5",1,4,1,4,3,5,1,7,3,1
"sub-EE05RD18","6",1,4,1,4,4,6,1,7,4,3
"sub-EE05RD18","9",1,5,2,5,1,5,1,6,3,3
"sub-EE09NG15","1",1,1,1,1,3,2,4,1,1,3
"sub-EE09NG15","4",1,1,1,3,3,1,4,1,3,3
"sub-EE09NG15","5",1,1,3,1,2,4,3,5,1,5
"sub-EE09NG15","6",1,2,1,4,5,6,1,5,6,1
"sub-EE09NG15","9",2,1,4,5,7,5,2,1,7,3
"sub-EH05EJ27","1",1,1,1,4,1,7,1,7,2,1
"sub-EH05EJ27","4",1,1,1,4,4,5,1,5,4,1
"sub-EH05EJ27","5",1,1,1,5,1,5,1,5,1,1
"sub-EH05EJ27","6",1,1,1,3,2,5,1,5,1,1
"sub-EH05EJ27","9",1,1,1,4,2,5,1,5,2,1
"sub-EI04AN16","1",2,5,1,5,2,6,1,5,2,2
"sub-EI04AN16","4",2,5,3,5,3,4,3,5,3,3
"sub-EI04AN16","5",1,4,1,6,2,5,1,5,3,1
"sub-EI04AN16","6",1,4,1,5,5,5,1,5,4,1
"sub-EI04AN16","9",1,4,3,5,3,5,2,5,3,2
"sub-EK05AN14","1",1,4,1,6,2,6,2,5,2,1
"sub-EK05AN14","4",1,4,1,5,4,5,1,5,4,4
"sub-EK05AN14","5",1,4,1,6,4,5,1,6,3,3
"sub-EK05AN14","6",1,5,1,6,5,5,1,5,5,2
"sub-EK05AN14","9",1,4,1,6,5,5,1,5,5,2
"sub-EK06ER26","1",1,5,1,5,3,6,2,5,3,1
"sub-EK06ER26","4",2,3,4,2,5,5,2,6,5,4
"sub-EK06ER26","5",1,3,2,3,5,5,3,6,5,2
"sub-EK06ER26","6",1,4,1,4,3,5,2,5,3,1
"sub-EK06ER26","9",1,2,4,2,5,4,3,4,5,4
"sub-EK07CH24","1",1,4,1,4,4,5,1,5,2,1
"sub-EK07CH24","4",1,4,1,4,2,4,1,4,1,1
"sub-EK07CH24","5",1,5,1,4,1,4,1,5,1,1
"sub-EK07CH24","6",1,3,1,4,3,5,1,5,1,1
"sub-EK07CH24","9",1,3,1,3,3,4,1,5,3,1
"sub-EK08RT09","1",1,4,1,5,2,6,1,6,2,1
"sub-EK08RT09","4",1,3,1,4,2,5,2,5,2,2
"sub-EK08RT09","5",1,4,1,5,1,6,1,6,2,1
"sub-EK08RT09","6",1,4,1,5,3,6,1,6,2,1
"sub-EK08RT09","9",1,3,2,5,3,5,1,5,3,2
"sub-EL03ER14","1",1,4,1,6,4,6,2,7,2,1
"sub-EL03ER14","4",1,4,1,4,4,6,2,6,3,1
"sub-EL03ER14","5",1,4,1,5,4,6,2,6,4,1
"sub-EL03ER14","6",1,4,1,5,4,6,2,6,2,1
"sub-EL03ER14","9",1,5,1,5,4,6,2,6,2,1
"sub-EL03ER22","1",3,4,2,5,4,4,3,4,3,2
"sub-EL03ER22","4",3,3,2,4,6,5,3,6,6,2
"sub-EL03ER22","5",3,4,2,5,6,6,3,5,5,2
"sub-EL03ER22","6",3,3,3,5,5,5,2,6,3,1
"sub-EL03ER22","9",3,2,5,2,6,3,4,5,5,6
"sub-EL04AM03","1",2,4,1,5,4,5,4,5,3,1
"sub-EL04AM03","4",1,5,1,5,5,4,1,5,5,1
"sub-EL04AM03","5",1,4,1,5,2,5,2,5,4,1
"sub-EL04AM03","6",1,5,1,5,4,4,1,5,5,1
"sub-EL04AM03","9",1,5,1,5,4,4,1,4,5,1
"sub-EL04ND25","1",1,3,1,4,4,5,2,7,2,1
"sub-EL04ND25","4",1,1,1,1,5,6,1,7,5,1
"sub-EL04ND25","5",1,1,1,1,3,6,1,6,4,1
"sub-EL04ND25","6",1,1,1,1,5,5,1,5,4,1
"sub-EL04ND25","9",1,2,1,2,3,6,1,6,4,1
"sub-EL04NS07","1",1,2,1,4,5,5,1,6,4,3
"sub-EL04NS07","4",1,1,1,1,7,4,1,5,7,1
"sub-EL04NS07","5",1,2,2,2,6,4,3,6,7,3
"sub-EL04NS07","6",1,4,3,3,4,5,1,5,5,1
"sub-EL04NS07","9",1,1,3,1,6,1,4,4,7,4
"sub-EL04RS28","1",1,5,1,6,2,7,1,6,2,1
"sub-EL04RS28","4",1,5,1,6,4,6,1,6,4,1
"sub-EL04RS28","5",1,6,1,6,2,7,1,6,2,1
"sub-EL04RS28","6",1,5,1,6,4,6,1,6,3,1
"sub-EL04RS28","9",1,5,1,6,3,6,1,6,3,1
"sub-EL05EL12","1",1,1,1,6,2,7,1,7,1,1
"sub-EL05EL12","4",1,2,1,6,3,7,1,6,1,1
"sub-EL05EL12","5",1,2,1,6,1,7,1,6,1,1
"sub-EL05EL12","6",1,2,1,6,1,7,1,6,1,1
"sub-EL05EL12","9",1,2,1,6,1,6,1,5,1,1
"sub-EL05JO26","1",1,4,1,5,2,5,1,7,1,1
"sub-EL05JO26","4",1,4,1,4,3,4,1,4,3,1
"sub-EL05JO26","5",1,5,1,5,2,6,1,6,2,1
"sub-EL05JO26","6",1,4,1,4,2,4,1,6,2,1
"sub-EL05JO26","9",1,5,1,5,2,7,1,7,2,1
"sub-EL05KE15","1",1,3,1,4,2,5,1,5,1,1
"sub-EL05KE15","4",1,2,1,4,5,5,1,6,5,3
"sub-EL05KE15","5",1,4,1,5,2,5,1,5,2,1
"sub-EL05KE15","6",1,4,1,5,2,5,1,4,3,1
"sub-EL05KE15","9",1,5,1,5,2,5,1,5,3,1
"sub-EL05NK07","1",1,1,1,5,6,5,1,5,1,1
"sub-EL05NK07","4",1,1,1,6,7,6,1,5,2,1
"sub-EL05NK07","5",1,1,1,5,6,6,1,5,1,1
"sub-EL05NK07","6",1,1,1,5,6,6,1,5,2,1
"sub-EL05NK07","9",1,1,2,5,5,5,1,5,2,1
"sub-EL06EL11","1",1,4,1,5,4,5,1,5,2,1
"sub-EL06EL11","4",1,2,4,3,5,6,3,5,4,3
"sub-EL06EL11","5",1,4,1,5,3,6,1,7,3,1
"sub-EL06EL11","6",1,4,1,5,4,7,1,7,5,1
"sub-EL06EL11","9",1,6,1,5,3,5,1,4,3,1
"sub-EL06ER17","1",2,4,1,5,4,4,1,5,3,1
"sub-EL06ER17","4",1,3,4,6,6,3,1,4,5,1
"sub-EL06ER17","5",1,4,1,4,5,3,1,3,5,1
"sub-EL06ER17","6",1,3,1,3,7,4,1,3,6,1
"sub-EL06ER17","9",1,4,1,4,4,4,1,5,5,1
"sub-EL06KO12","1",1,3,1,5,4,6,1,6,4,1
"sub-EL06KO12","4",1,1,1,4,7,7,2,6,3,1
"sub-EL06KO12","5",1,4,1,5,4,6,1,5,2,1
"sub-EL06KO12","6",1,3,1,5,3,7,1,5,2,1
"sub-EL06KO12","9",1,3,1,6,2,6,1,6,1,1
"sub-EL06LD17","1",1,1,1,2,4,5,1,6,4,1
"sub-EL06LD17","4",1,2,2,2,4,4,2,5,4,1
"sub-EL06LD17","5",1,4,1,3,4,5,1,5,4,1
"sub-EL06LD17","6",1,3,1,2,4,5,1,3,4,1
"sub-EL06LD17","9",1,3,1,4,4,4,1,4,4,1
"sub-EL06NG11","1",1,5,1,6,3,6,1,6,2,1
"sub-EL06NG11","4",1,5,1,6,2,4,1,6,1,1
"sub-EL06NG11","5",1,5,1,5,2,6,1,6,1,1
"sub-EL06NG11","6",1,5,1,6,3,5,1,5,1,1
"sub-EL06NG11","9",1,5,1,5,2,5,1,6,2,1
"sub-EL06ST21","1",1,4,1,4,2,6,1,5,1,1
"sub-EL06ST21","4",1,4,1,4,3,6,1,5,1,1
"sub-EL06ST21","5",1,3,1,4,3,6,1,6,1,1
"sub-EL06ST21","6",1,4,1,4,2,5,1,6,1,1
"sub-EL06ST21","9",1,4,1,4,3,5,1,5,1,1
"sub-EL06ZI07","1",1,3,1,4,2,4,2,5,1,1
"sub-EL06ZI07","4",1,3,1,3,2,4,1,4,2,1
"sub-EL06ZI07","5",1,3,1,4,1,5,1,5,1,1
"sub-EL06ZI07","6",1,4,1,4,1,5,1,5,1,1
"sub-EL06ZI07","9",1,3,1,3,2,5,1,5,1,1
"sub-EL07AS06","1",3,2,1,5,3,5,2,6,5,1
"sub-EL07AS06","4",2,2,2,5,6,6,2,5,6,2
"sub-EL07AS06","5",2,1,1,5,6,5,2,5,6,2
"sub-EL07AS06","6",3,1,1,5,7,6,2,6,6,3
"sub-EL07AS06","9",1,1,2,5,7,6,2,6,7,2
"sub-EL07EL14","1",1,4,1,3,1,5,1,6,2,1
"sub-EL07EL14","4",1,2,1,3,3,4,1,6,4,1
"sub-EL07EL14","5",1,3,1,3,3,5,1,6,3,1
"sub-EL07EL14","6",1,4,1,4,3,6,1,5,3,1
"sub-EL07EL14","9",1,3,1,4,3,4,1,3,3,2
"sub-EL07EL18","1",1,2,1,5,2,7,1,7,1,1
"sub-EL07EL18","4",1,3,1,3,5,7,1,1,5,1
"sub-EL07EL18","5",1,3,1,4,3,7,1,6,4,1
"sub-EL07EL18","6",1,2,1,3,5,6,1,7,6,1
"sub-EL07EL18","9",1,3,1,5,5,4,1,6,5,1
"sub-EL07ER11","1",1,5,1,4,2,6,1,6,1,1
"sub-EL07ER11","4",1,4,1,4,2,5,1,6,3,1
"sub-EL07ER11","5",1,5,1,5,1,6,1,6,2,1
"sub-EL07ER11","6",1,5,1,4,2,6,1,6,2,1
"sub-EL07ER11","9",1,4,1,5,2,6,1,6,2,1
"sub-EL07ER12","1",1,4,1,5,4,6,1,6,2,1
"sub-EL07ER12","4",1,2,5,4,6,3,1,5,5,5
"sub-EL07ER12","5",1,4,4,5,6,5,1,5,6,4
"sub-EL07ER12","6",1,5,3,4,6,5,1,5,5,2
"sub-EL07ER12","9",1,5,2,5,5,5,1,6,4,2
"sub-EL07OS14","1",1,1,1,5,2,6,1,7,1,4
"sub-EL07OS14","4",1,1,3,4,4,5,1,5,3,1
"sub-EL07OS14","5",1,1,2,5,3,5,1,6,2,1
"sub-EL07OS14","6",1,1,1,4,4,4,1,4,3,1
"sub-EL07OS14","9",1,1,2,4,3,4,1,4,3,1
"sub-EL09PH03","1",1,3,1,5,2,4,1,6,1,1
"sub-EL09PH03","4",1,3,3,5,2,4,2,5,2,1
"sub-EL09PH03","5",1,3,1,5,1,6,1,6,2,1
"sub-EL09PH03","6",1,3,1,5,1,5,1,5,2,1
"sub-EL09PH03","9",1,5,1,6,1,6,1,5,2,1
"sub-EM05AR01","1",1,6,1,7,1,7,1,7,1,1
"sub-EM05AR01","4",1,5,2,6,2,6,1,6,2,1
"sub-EM05AR01","5",1,6,1,7,3,7,1,7,2,1
"sub-EM05AR01","6",1,5,1,6,2,6,1,6,2,1
"sub-EM05AR01","9",1,5,2,6,3,6,1,6,3,1
"sub-EN03EL10","1",2,2,1,1,3,4,2,4,2,1
"sub-EN03EL10","4",1,4,4,1,2,3,5,3,1,4
"sub-EN03EL10","5",1,5,2,3,2,5,3,5,2,1
"sub-EN03EL10","6",1,3,1,3,5,5,1,5,4,1
"sub-EN03EL10","9",1,4,1,3,4,3,2,5,4,1
"sub-EN03RL27","1",1,4,1,5,2,6,2,6,1,1
"sub-EN03RL27","4",1,4,1,5,3,6,1,6,3,1
"sub-EN03RL27","5",1,5,1,5,2,6,1,6,2,1
"sub-EN03RL27","6",1,3,1,4,6,6,1,6,5,1
"sub-EN03RL27","9",1,5,1,5,5,6,1,6,6,1
"sub-EN04AN25","1",1,2,1,3,5,3,4,5,3,4
"sub-EN04AN25","4",1,4,1,5,5,4,4,3,5,6
"sub-EN04AN25","5",1,2,1,5,5,5,3,4,5,5
"sub-EN04AN25","6",1,4,1,1,6,3,3,5,6,4
"sub-EN04AN25","9",1,2,1,5,6,3,4,4,6,6
"sub-EN04AT01","1",1,1,1,4,4,5,1,6,2,1
"sub-EN04AT01","4",1,1,1,3,4,6,1,6,4,1
"sub-EN04AT01","5",1,1,1,4,3,6,1,7,3,1
"sub-EN04AT01","6",1,2,1,4,4,6,1,6,3,1
"sub-EN04AT01","9",1,2,1,5,3,5,1,6,3,1
"sub-EN04ER01","1",1,5,2,5,2,5,2,5,1,3
"sub-EN04ER01","4",1,5,2,5,2,3,1,2,3,3
"sub-EN04ER01","5",1,3,4,2,2,3,2,3,2,3
"sub-EN04ER01","6",1,4,2,3,2,3,2,4,2,2
"sub-EN04ER01","9",1,4,2,3,2,3,2,3,3,3
"sub-EN04ER14","1",3,2,1,4,3,5,3,6,3,1
"sub-EN04ER14","4",2,3,5,3,3,4,3,4,3,4
"sub-EN04ER14","5",2,4,3,4,3,5,2,6,2,2
"sub-EN04ER14","6",1,3,1,4,4,6,2,6,3,1
"sub-EN04ER14","9",1,4,2,4,3,4,2,5,3,2
"sub-EN04ND23","1",1,4,1,5,2,5,1,6,1,1
"sub-EN04ND23","4",1,2,1,2,6,7,1,7,5,1
"sub-EN04ND23","5",1,4,1,4,4,5,1,5,4,1
"sub-EN04ND23","6",1,1,1,4,7,6,2,6,6,1
"sub-EN04ND23","9",1,2,1,3,7,6,1,6,5,1
"sub-EN05AN02","1",1,4,1,4,4,5,2,5,4,1
"sub-EN05AN02","4",1,3,1,3,4,4,1,4,4,1
"sub-EN05AN02","5",1,2,1,3,4,5,1,5,3,1
"sub-EN05AN02","6",1,2,1,3,4,4,1,4,4,1
"sub-EN05AN02","9",1,2,3,2,4,4,1,4,4,2
"sub-EN05AN14","1",1,4,1,5,1,5,1,5,1,1
"sub-EN05AN14","4",1,4,1,5,2,5,1,5,1,1
"sub-EN05AN14","5",1,4,1,5,2,5,1,5,1,1
"sub-EN05AN14","6",1,4,1,5,2,5,1,5,1,1
"sub-EN05AN14","9",1,4,1,5,1,5,1,5,1,1
"sub-EN05AS10","1",1,5,1,5,1,5,1,6,1,1
"sub-EN05AS10","4",1,4,1,4,2,5,1,5,3,1
"sub-EN05AS10","5",1,4,1,5,2,5,1,5,2,1
"sub-EN05AS10","6",1,6,1,4,2,5,1,6,3,1
"sub-EN05AS10","9",1,5,1,5,2,5,1,6,2,1
"sub-EN05ED14","1",1,4,1,5,1,5,1,4,1,1
"sub-EN05ED14","4",1,4,1,5,1,4,1,5,2,1
"sub-EN05ED14","5",1,4,1,5,1,5,1,5,1,1
"sub-EN05ED14","6",1,4,1,5,1,5,1,4,1,1
"sub-EN05ED14","9",1,4,1,5,1,5,1,4,2,1
"sub-EN05EL30","1",1,5,1,6,3,6,2,5,4,2
"sub-EN05EL30","4",1,4,6,4,5,3,4,6,2,6
"sub-EN05EL30","5",1,5,3,6,2,6,1,5,2,2
"sub-EN05EL30","6",4,5,2,6,2,5,3,6,3,2
"sub-EN05EL30","9",1,5,1,6,3,6,5,5,3,3
"sub-EN05ER08","1",2,3,1,4,3,4,4,4,3,2
"sub-EN05ER08","4",1,3,3,4,5,4,3,4,3,3
"sub-EN05ER08","5",2,2,1,3,4,4,4,4,3,2
"sub-EN05ER08","6",2,3,1,4,3,4,3,4,3,2
"sub-EN05ER08","9",2,4,2,4,3,4,2,3,2,2
"sub-EN05IN18","1",4,2,4,4,6,6,3,6,5,3
"sub-EN05IN18","4",1,1,5,3,7,6,6,7,7,4
"sub-EN05IN18","5",1,2,4,3,6,5,6,6,7,5
"sub-EN05IN18","6",1,2,4,3,6,6,7,6,7,5
"sub-EN05IN18","9",1,3,4,3,5,6,6,6,7,5
"sub-EN05KE12","1",1,3,1,5,2,6,1,5,1,1
"sub-EN05KE12","4",1,4,2,5,1,5,1,5,1,1
"sub-EN05KE12","5",1,4,1,5,2,5,1,5,1,1
"sub-EN05KE12","6",1,5,1,5,2,5,1,5,2,1
"sub-EN05KE12","9",1,5,1,5,1,5,1,5,1,1
"sub-EN05KT02","1",1,5,1,4,4,5,1,3,2,1
"sub-EN05KT02","4",1,3,3,2,3,3,1,2,3,3
"sub-EN05KT02","5",1,3,1,4,2,4,1,3,2,1
"sub-EN05KT02","6",1,2,1,3,1,1,1,2,2,1
"sub-EN05KT02","9",1,3,1,5,2,3,1,2,2,1
"sub-EN05LI05","1",1,4,1,4,4,4,4,4,2,1
"sub-EN05LI05","4",1,4,5,2,4,4,5,3,3,4
"sub-EN05LI05","5",1,3,4,3,5,4,4,4,4,2
"sub-EN05LI05","6",1,3,3,3,4,4,5,4,4,1
"sub-EN05LI05","9",1,4,3,4,3,5,4,4,4,1
"sub-EN05NN13","1",2,4,1,4,4,5,2,5,3,1
"sub-EN05NN13","4",1,3,5,2,3,2,4,3,3,6
"sub-EN05NN13","5",1,4,1,4,3,5,1,4,2,1
"sub-EN05NN13","6",1,4,1,3,3,4,1,5,2,1
"sub-EN05NN13","9",1,4,2,3,3,5,2,5,2,1
"sub-EN05RG10","1",1,3,1,3,3,2,4,4,4,1
"sub-EN05RG10","4",1,2,1,4,3,4,3,5,4,1
"sub-EN05RG10","5",1,3,1,4,4,4,4,5,4,1
"sub-EN05RG10","6",1,4,1,4,4,3,4,4,5,1
"sub-EN05RG10","9",1,4,1,4,4,4,3,3,5,2
"sub-EN05RT14","1",1,4,1,5,4,4,1,5,3,1
"sub-EN05RT14","4",1,4,1,4,5,4,1,5,1,1
"sub-EN05RT14","5",1,4,1,4,4,5,1,5,4,1
"sub-EN05RT14","6",1,4,1,4,4,4,1,5,4,1
"sub-EN05RT14","9",1,4,1,4,4,5,1,5,4,1
"sub-EN05RT17","1",1,1,1,6,2,5,1,4,3,1
"sub-EN05RT17","4",1,1,2,6,5,5,2,5,5,1
"sub-EN05RT17","5",1,1,1,7,4,6,1,6,4,1
"sub-EN05RT17","6",1,1,1,6,6,6,1,6,5,1
"sub-EN05RT17","9",1,1,1,6,6,5,1,6,5,1
"sub-EN05US05","1",1,3,2,4,4,6,2,6,3,1
"sub-EN05US05","4",1,4,2,4,4,4,1,5,2,2
"sub-EN05US05","5",1,4,1,4,3,5,1,6,3,1
"sub-EN05US05","6",1,3,1,4,4,4,1,5,4,2
"sub-EN05US05","9",1,3,1,4,3,5,1,5,2,1
"sub-EN06AF24","1",2,4,1,5,2,5,2,5,2,1
"sub-EN06AF24","4",1,3,2,4,4,5,2,5,4,4
"sub-EN06AF24","5",2,4,1,5,4,5,3,5,4,2
"sub-EN06AF24","6",1,3,1,5,5,5,3,5,5,3
"sub-EN06AF24","9",1,3,2,4,5,4,2,5,5,4
"sub-EN06AN21","1",1,1,1,6,2,4,1,7,1,1
"sub-EN06AN21","4",1,2,3,5,5,5,2,7,4,2
"sub-EN06AN21","5",1,1,1,4,5,5,2,7,2,1
"sub-EN06AN21","6",1,1,1,4,5,5,2,6,3,1
"sub-EN06AN21","9",1,1,3,4,4,5,3,5,2,2
"sub-EN06AS08","1",1,4,1,4,4,6,2,6,3,1
"sub-EN06AS08","4",1,2,1,5,5,6,2,6,4,1
"sub-EN06AS08","5",1,2,1,4,5,6,2,6,4,1
"sub-EN06AS08","6",1,2,1,4,5,6,2,6,4,1
"sub-EN06AS08","9",1,3,1,4,6,6,2,6,4,1
"sub-EN06DO11","1",2,4,1,5,2,5,1,5,2,1
"sub-EN06DO11","4",1,4,4,5,4,5,3,5,3,3
"sub-EN06DO11","5",2,5,1,5,2,5,1,6,2,1
"sub-EN06DO11","6",1,5,1,5,3,5,1,5,3,1
"sub-EN06DO11","9",1,5,1,5,3,5,1,5,3,1
"sub-EN06EF20","1",1,1,1,5,3,5,1,7,1,1
"sub-EN06EF20","4",1,1,1,3,4,5,1,5,2,1
"sub-EN06EF20","5",1,1,1,5,2,5,1,5,2,1
"sub-EN06EF20","6",1,1,1,4,3,5,1,5,3,1
"sub-EN06EF20","9",1,1,1,3,2,4,1,4,2,1
"sub-EN06RS06","1",1,4,1,5,3,7,1,6,4,1
"sub-EN06RS06","4",1,3,1,3,7,4,1,4,6,1
