SubsetIndex,rep_Practice,ImageFilePrac,ColourPrac,CorrAnsPrac,TriggerConditionPrac,TriggerSpecificPrac,Primer,Condition,ImageFile,Colour,CorrAns,TriggerCondition,TriggerSpecific,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Practices.thisRepN,Practices.thisTrialN,Practices.thisN,Practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,CountdownLoop.thisRepN,CountdownLoop.thisTrialN,CountdownLoop.thisN,CountdownLoop.thisIndex,jitter,jitter_black,Fixation.started,Fixation.stopped,square1.started,square1.stopped,image_black_practice.started,image_black_practice.stopped,image_prompt_practice.started,image_prompt_practice.stopped,response_practice.keys,response_practice.corr,response_practice.rt,breakslide.keys,breakslide.rt,Trigger_Picture,Trigger_Target,Trigger_Response,image_black.started,image_black.stopped,image_prompt.started,image_prompt.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,square2.started,square2.stopped,showReminder,Reminder_Errors_Resp.keys,Reminder_Errors_Resp.started,Reminder_Errors_Resp.stopped,break_slide.started,break_slide.stopped,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
Subset1,5,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,0,0,0,2,2,10,3,,,,,,,,,1.0594182488566801,1.2691110131707397,73.26017091174799,None,73.26017091174799,None,74.32774624899866,75.6121691848366,75.59548902667302,None,3,1,0.40856133964007313,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,0,0,0,2,3,11,1,,,,,,,,,1.0578924083974761,1.3180912995334821,76.02918889117427,None,76.02918889117427,None,77.09676772892271,78.41455418987607,78.41455418987607,None,2,1,0.4934314639231161,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,0,0,0,3,0,12,1,,,,,,,,,1.1537508948091766,1.2951105597747512,78.93166330473105,None,78.93166330473105,None,80.09933475978687,81.4004279357141,81.38374748584101,None,2,1,0.47716115557341254,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,0,0,0,3,1,13,2,,,,,,,,,1.3625736062386187,1.1219603026223106,81.88417352545184,None,81.88417352545184,None,83.2520065867684,84.38630226496753,84.36962123167905,None,1,1,0.4992288697631011,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,0,0,0,3,2,14,0,,,,,,,,,1.0254211796447068,1.005043490303907,84.88672801287066,None,84.88672801287066,None,85.92094507574984,86.93847293751423,86.92179015397778,None,4,1,0.4020361222083011,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,0,0,0,3,3,15,3,,,,,,,,,1.3015006353523095,1.3651737681163012,87.35550285363388,None,87.35550285363388,None,88.65661674083458,90.02443346649852,90.02443346649852,None,3,1,0.32830574504441756,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,0,0,0,4,0,16,2,,,,,,,,,1.0177787356265613,1.0678012865455826,90.37473166505515,None,90.37473166505515,None,91.39226623610557,92.45983748944491,92.45983748944491,None,1,1,0.5578271833983308,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,0,0,0,4,1,17,3,,,,,,,,,1.131135234388991,1.4675778706230886,93.04367307111715,None,93.04367307111715,None,94.17796904102397,95.6458877186542,95.6458877186542,None,3,1,0.4477283964661183,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,0,0,0,4,2,18,0,,,,,,,,,1.3101945537795168,1.0951073186058464,96.1129420653233,None,96.1129420653233,None,97.43073552727037,98.53167059743282,98.51497468703383,None,4,1,0.43856088749271294,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,0,0,0,4,3,19,1,,,,,,,,,1.4901488584989449,1.1973340268449422,98.98205528742801,None,98.98205528742801,None,100.4833342813854,101.68435175907325,101.66767130920016,None,2,1,0.3528109717226471,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/positiv_15.png,positive_man_woman,Stimuli/positiv_13.png,yellow,3,6,61,0,0,0,0,,,,,0,0,0,11,,,,,1.020635319024674,1.0241551104806903,105.38751168655472,None,105.38751168655472,None,,,,,,,,space,2.9948863578356395,61,99,1,106.52182895115038,107.55601567639133,107.52265302639898,None,3,1,0.41371640434772416,1.0346675184518972,None,107.52265302639898,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/man_65.png,erotic_man,Stimuli/man_63.png,yellow,3,3,36,0,0,0,0,,,,,0,1,1,88,,,,,1.198816715927741,1.3399224133650864,107.95635726652108,None,107.95635726652108,None,,,,,,,,,,36,99,1,109.22410529493936,110.57525032197373,110.55857133064092,None,3,1,0.4277116815937916,1.3554464081244078,None,110.55857133064092,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/neutral_couple_55.png,neutral_couple,Stimuli/neutral_couple_53.png,yellow,3,5,55,0,0,0,0,,,,,0,2,2,14,,,,,1.1010611001708535,1.151964321644879,111.00895368697093,None,111.00895368697093,None,,,,,,,,,,55,99,1,112.17662980935529,113.34427413555932,113.32759310227266,None,3,1,0.3736298837411596,1.1566450365171477,None,113.32759310227266,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/tree_65.png,tree,Stimuli/tree_62.png,red,2,1,16,0,0,0,0,,,,,0,3,3,56,,,,,1.4665700154384231,1.2997464341939557,113.72793323386213,None,113.72793323386213,None,,,,,,,,,,16,99,1,115.26257283585437,116.56367797181338,116.54699752194028,None,2,1,0.5271695421797631,1.3113687379409384,None,116.54699752194028,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/couple_85.png,erotic_couple,Stimuli/couple_84.png,blue,4,2,28,0,0,0,0,,,,,0,4,4,89,,,,,1.058221336874372,1.4583532614085857,117.09746753653963,None,117.09746753653963,None,,,,,,,,,,28,99,1,118.21509384977435,119.6829999839556,119.66631836725173,None,4,1,0.6817646003528353,1.4593021468244842,None,119.66631836725173,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/woman_15.png,erotic_woman,Stimuli/woman_11.png,green,1,7,71,0,0,0,0,,,,,0,5,5,73,,,,,1.2957475848016022,1.094747219046015,120.36691709803017,None,120.36691709803017,None,,,,,,,,,,71,99,1,121.71806795922566,122.81899982059986,122.80232024585166,None,1,1,0.5347303231992555,1.1024513102802302,None,122.80232024585166,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/couple_65.png,erotic_couple,Stimuli/couple_64.png,blue,4,2,26,0,0,0,0,,,,,0,6,6,34,,,,,1.4765879746770147,1.0024195148379182,123.3694704186164,None,123.3694704186164,None,,,,,,,,,,26,99,1,124.92079134560663,125.9383215410362,125.9049635583724,None,4,1,0.5840173157903337,1.0026401037303003,None,125.9049635583724,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/positiv_35.png,positive_man_woman,Stimuli/positiv_33.png,yellow,3,6,63,0,0,0,0,,,,,0,7,7,2,,,,,1.1001346606986504,1.0169660377412622,126.50547054696835,None,126.50547054696835,None,,,,,,,,,,63,99,1,127.68981486748453,128.70736635760295,128.69066344621024,None,3,1,0.4672410398234206,1.0267003881162964,None,128.69066344621024,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/man_45.png,erotic_man,Stimuli/man_43.png,yellow,3,3,34,0,0,0,0,,,,,0,8,8,110,,,,,1.077024528997951,1.1890862667823061,129.17441078619777,None,129.17441078619777,None,,,,,,,,,,34,99,1,130.32539070647363,131.52641139294974,131.49304611758453,None,3,1,0.3468064531643904,1.2002259278851852,None,131.49304611758453,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/man_65.png,erotic_man,Stimuli/man_64.png,blue,4,3,36,0,0,0,0,,,,,0,9,9,75,,,,,1.1889291064292493,1.1722400975046376,131.8600285582179,None,131.8600285582179,None,,,,,,,,,,36,99,1,133.11109526164,134.29543403970456,134.26207080629683,None,4,1,0.48071795185933297,1.1747351072099264,None,134.26207080629683,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/neutral_couple_35.png,neutral_couple,Stimuli/neutral_couple_32.png,red,2,5,53,0,0,0,0,,,,,0,10,10,68,,,,,1.0598585840714612,1.3482543932023356,134.76250676398013,None,134.76250676398013,None,,,,,,,,,,53,99,1,135.8967989416833,137.24794396871766,137.23126293542919,None,2,1,0.3114593132886512,1.360613432865648,None,137.23126293542919,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/couple_55.png,erotic_couple,Stimuli/couple_53.png,yellow,3,2,25,0,0,0,0,,,,,0,11,11,58,,,,,1.0522361228178418,1.4624141487705256,137.56488039240685,None,137.56488039240685,None,,,,,,,,,,25,99,1,138.6991810296422,140.16709095602891,140.13373851581855,None,3,1,0.6299056178595492,1.462495387366289,None,140.13373851581855,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/man_35.png,erotic_man,Stimuli/man_31.png,green,1,3,33,0,0,0,0,,,,,0,12,12,49,,,,,1.043236892809841,1.2365917945285414,140.78428860427994,None,140.78428860427994,None,,,,,,,,,,33,99,1,141.90204501930384,143.1529684940724,143.11960555237238,None,1,1,0.4749847217917704,1.2495791382061725,None,143.11960555237238,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/neutral_couple_65.png,neutral_couple,Stimuli/neutral_couple_64.png,blue,4,5,56,0,0,0,0,,,,,0,13,13,83,,,,,1.2268444189878929,1.4282392869126395,143.62004121834798,None,143.62004121834798,None,,,,,,,,,,56,99,2,144.93782067830944,146.37237291374004,146.33901259741288,None,2,0,0.48049479519977467,1.4286242027246772,None,146.33901259741288,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/positiv_55.png,positive_man_woman,Stimuli/positiv_53.png,yellow,3,6,65,0,0,0,0,,,,,0,14,14,85,,,,,1.0617776984836498,1.2292805336319699,146.83946139025102,None,146.83946139025102,None,,,,,,,,,,65,99,1,147.97373781571878,149.20815440690603,149.17475470999125,None,3,1,0.5347262392842822,1.2309897508348513,None,149.17475470999125,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/woman_45.png,erotic_woman,Stimuli/woman_44.png,blue,4,7,74,0,0,0,0,,,,,0,15,15,109,,,,,1.1761448533717114,1.4154003183447947,149.74190750812886,None,149.74190750812886,None,,,,,,,,,,74,99,1,150.9929715861781,152.41084366344512,152.39416438040462,None,4,1,0.6452057052265445,1.4221483714663918,None,152.39416438040462,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/tree_75.png,tree,Stimuli/tree_72.png,red,2,1,17,0,0,0,0,,,,,0,16,16,42,,,,,1.3902597773805443,1.1333866736303015,153.06142875687146,None,153.06142875687146,None,,,,,,,,,,17,99,1,154.52931738857114,155.6636107331069,155.64692824127815,None,2,1,0.5064010956557468,1.1475524965098884,None,155.64692824127815,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/tree_65.png,tree,Stimuli/tree_63.png,yellow,3,1,16,0,0,0,0,,,,,0,17,17,87,,,,,1.4188644482352852,1.0266595486485075,156.18071984796188,None,156.18071984796188,None,,,,,,,,,,16,99,1,157.64863735875952,158.68284858747757,158.6661655122316,None,3,1,0.5240876466014015,1.0295473420283088,None,158.6661655122316,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/man_85.png,erotic_man,Stimuli/man_84.png,blue,4,3,38,0,0,0,0,,,,,0,18,18,19,,,,,1.489301285796422,1.408389807976801,159.21663873562102,None,159.21663873562102,None,,,,,,,,,,38,99,1,160.78464565493596,162.2025072307133,162.1858276559651,None,4,1,0.5513696422349312,1.4199745630576217,None,162.1858276559651,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/positiv_75.png,positive_man_woman,Stimuli/positiv_74.png,blue,4,6,67,0,0,0,0,,,,,0,19,19,69,,,,,1.4157810792053318,1.4923272349891448,162.76965711177036,None,162.76965711177036,None,,,,,,,,,,67,99,1,164.2542597397678,165.75553056589888,165.7388501160276,None,4,1,0.8202410383637471,1.5012875993452326,None,165.7388501160276,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/tree_45.png,tree,Stimuli/tree_43.png,yellow,3,1,14,0,0,0,0,,,,,0,20,20,44,,,,,1.0787861535520817,1.051554760014418,166.58957639615073,None,166.58957639615073,None,,,,,,,,,,14,99,1,167.7405557330112,168.79144828672543,168.77476433635638,None,3,1,0.41428202626229904,1.0579389075810468,None,168.77476433635638,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/neutral_couple_15.png,neutral_couple,Stimuli/neutral_couple_13.png,yellow,3,5,51,0,0,0,0,,,,,0,21,21,47,,,,,1.4640777251398145,1.0988587242256351,169.20846945160338,None,169.20846945160338,None,,,,,,,,,,51,99,1,170.74310963701282,171.84404820767304,171.8273630904714,None,3,1,0.45261071414643084,1.1105855018195143,None,171.8273630904714,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/couple_65.png,erotic_couple,Stimuli/couple_61.png,green,1,2,26,0,0,0,0,,,,,0,22,22,101,,,,,1.218298824007409,1.4654218679905726,172.31111655632776,None,172.31111655632776,None,,,,,,,,,,26,99,1,173.57885845887722,175.04676926038883,175.04676926038883,None,1,1,0.46015049218476634,1.478445196080429,None,175.04676926038883,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/neutral_couple_55.png,neutral_couple,Stimuli/neutral_couple_51.png,green,1,5,55,0,0,0,0,,,,,0,23,23,50,,,,,1.3143989874686581,1.2475844595887935,175.53051485012838,None,175.53051485012838,None,,,,,,,,,,55,99,2,176.89834557777976,178.14940848899641,178.11604729754436,None,3,0,0.45680635106691625,1.2471265444110031,None,178.11604729754436,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/tree_45.png,tree,Stimuli/tree_42.png,red,2,1,14,0,0,0,0,,,,,0,24,24,64,,,,,1.4198424166904577,1.3543471874522544,178.599793762407,None,178.599793762407,None,,,,,,,,,,14,99,1,180.08438822257995,181.45221924193902,181.41885688365437,None,2,1,0.46690586726981564,1.3664584746293258,None,181.41885688365437,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/positiv_45.png,positive_man_woman,Stimuli/positiv_43.png,yellow,3,6,64,0,0,0,0,,,,,0,25,25,20,,,,,1.401642678253451,1.3229515165862944,181.902603348517,None,181.902603348517,None,,,,,,,,,,64,99,1,183.35384274310672,184.6883058617277,184.67162278648357,None,3,1,0.6170287492859643,1.3275840009791864,None,184.67162278648357,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/neutral_35.png,neutral_man_woman,Stimuli/neutral_33.png,yellow,3,4,43,0,0,0,0,,,,,0,26,26,9,,,,,1.2937037571383057,1.476434335549693,185.30550000948097,None,185.30550000948097,None,,,,,,,,,,43,99,1,186.67332898688437,188.15792373876502,188.1412470810974,None,3,1,0.6303659331679228,1.4912295056856237,None,188.1412470810974,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/neutral_35.png,neutral_man_woman,Stimuli/neutral_34.png,blue,4,4,43,0,0,0,0,,,,,0,27,27,84,,,,,1.350728672523875,1.214548482677443,188.79179804468185,None,188.79179804468185,None,,,,,,,,,,43,99,1,190.17630863878912,191.3940199849185,191.37732932526524,None,4,1,0.494207407342401,1.2297650437485572,None,191.37732932526524,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/tree_25.png,tree,Stimuli/tree_24.png,blue,4,1,12,0,0,0,0,,,,,0,28,28,61,,,,,1.125381071785447,1.3523434188997359,191.89443727328944,None,191.89443727328944,None,,,,,,,,,,12,99,1,193.07878917821472,194.44660707071125,194.42992662083998,None,4,1,0.5685637899878202,1.3571541545788932,None,194.42992662083998,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/positiv_45.png,positive_man_woman,Stimuli/positiv_43.png,yellow,3,6,64,0,0,0,0,,,,,0,29,29,24,,,,,1.4715595329940578,1.4810394694222901,195.03043740163957,None,195.03043740163957,None,,,,,,,,,,64,99,1,196.53172252146578,198.0163111474776,198.0163111474776,None,3,1,0.45611062736134045,1.4914885132657218,None,198.0163111474776,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/neutral_75.png,neutral_man_woman,Stimuli/neutral_72.png,red,2,4,47,0,0,0,0,,,,,0,30,30,32,,,,,1.0684941746990917,1.3519563720254995,198.50005732063255,None,198.50005732063255,None,,,,,,,,,,47,99,1,199.6176801333695,200.9688234101559,200.9688234101559,None,2,1,0.5225415939203231,1.362167157467411,None,200.9688234101559,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/positiv_35.png,positive_man_woman,Stimuli/positiv_32.png,red,2,6,63,0,0,0,0,,,,,0,31,31,97,,,,,1.4831116819212145,1.1031250144044922,201.51929225792264,None,201.51929225792264,None,,,,,,,,,,63,99,1,203.053931568209,204.17154562970245,204.1381853133753,None,2,1,0.40013418570379145,1.112866454594041,None,204.1381853133753,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/positiv_65.png,positive_man_woman,Stimuli/positiv_61.png,green,1,6,66,0,0,0,0,,,,,0,32,32,67,,,,,1.3426950334414016,1.1821535746044156,204.5552088119166,None,204.5552088119166,None,,,,,,,,,,66,99,1,205.98976396442959,207.17410040882896,207.15742200091336,None,1,1,0.5197960377299751,1.1904145317275834,None,207.15742200091336,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/tree_15.png,tree,Stimuli/tree_11.png,green,1,1,11,0,0,0,0,,,,,0,33,33,0,,,,,1.4209505142399135,1.2630318614043032,207.70789055697242,None,207.70789055697242,None,,,,,,,,,,11,99,1,209.22585904375228,210.49359219506005,210.46023042019078,None,1,1,0.32094245037660585,1.2641262395773083,None,210.46023042019078,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/positiv_25.png,positive_man_woman,Stimuli/positiv_21.png,green,1,6,62,0,0,0,0,,,,,0,34,34,4,,,,,1.2030062500999965,1.3236905725440713,210.8105303689972,None,210.8105303689972,None,,,,,,,,,,62,99,1,212.11163783861957,213.44610766652477,213.41274297457676,None,1,1,0.4463553266632516,1.3263857809815818,None,213.41274297457676,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/neutral_65.png,neutral_man_woman,Stimuli/neutral_61.png,green,1,4,46,0,0,0,0,,,,,0,35,35,53,,,,,1.399495296098769,1.1860548425433328,213.87980694761063,None,213.87980694761063,None,,,,,,,,,,46,99,1,215.33104575878497,216.53206352818052,216.51538307830742,None,1,1,0.33566524750676763,1.1958786902887368,None,216.51538307830742,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/woman_85.png,erotic_woman,Stimuli/woman_83.png,yellow,3,7,78,0,0,0,0,,,,,0,36,36,18,,,,,1.2803129270136295,1.463131235130806,216.88236231015253,None,216.88236231015253,None,,,,,,,,,,78,99,1,218.23351171280774,219.7014274733574,219.68474644006892,None,3,1,0.6411970531662519,1.4699325716846943,None,219.68474644006892,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/neutral_couple_55.png,neutral_couple,Stimuli/neutral_couple_51.png,green,1,5,55,0,0,0,0,,,,,0,37,37,81,,,,,1.1030189775452346,1.055725996957151,220.35198135402243,None,220.35198135402243,None,,,,,,,,,,55,99,1,221.4862884088343,222.5538532445953,222.53717308643172,None,1,1,0.46171463076279906,1.0584274893990369,None,222.53717308643172,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset1,5,,,,,,Stimuli/neutral_couple_55.png,neutral_couple,Stimuli/neutral_couple_52.png,red,2,5,55,0,0,0,0,,,,,0,38,38,98,,,,,1.2366930622813852,1.273105182012199,223.02091809275407,None,223.02091809275407,None,,,,,,,,,,55,99,1,224.32202527066875,225.60645083187956,225.57308964042568,None,2,1,0.45775236028384825,1.2748528114098008,None,225.57308964042568,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
